,Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
20091,FrenchPolynesia,PYF,1985,0.589904,0.0,0.589904,0.0,0.0,0.0,,3.144846
20092,FrenchPolynesia,PYF,1986,0.608224,0.0,0.608224,0.0,0.0,0.0,,3.164603
20093,FrenchPolynesia,PYF,1987,0.611888,0.0,0.611888,0.0,0.0,0.0,,3.108303
20094,FrenchPolynesia,PYF,1988,0.575248,0.0,0.575248,0.0,0.0,0.0,,2.851433
20095,FrenchPolynesia,PYF,1989,0.542272,0.0,0.542272,0.0,0.0,0.0,,2.625112
20096,FrenchPolynesia,PYF,1990,0.43968,0.0,0.43968,0.0,0.0,0.0,,2.082913
20097,FrenchPolynesia,PYF,1991,0.436016,0.0,0.436016,0.0,0.0,0.0,,2.023802
20098,FrenchPolynesia,PYF,1992,0.414032,0.0,0.414032,0.0,0.0,0.0,,1.885211
20099,FrenchPolynesia,PYF,1993,0.428688,0.0,0.428688,0.0,0.0,0.0,,1.916232
20100,FrenchPolynesia,PYF,1994,0.443344,0.0,0.443344,0.0,0.0,0.0,,1.947207
20101,FrenchPolynesia,PYF,1995,0.432352,0.0,0.432352,0.0,0.0,0.0,,1.868047
20102,FrenchPolynesia,PYF,1996,0.436016,0.0,0.436016,0.0,0.0,0.0,,1.853896
20103,FrenchPolynesia,PYF,1997,0.454336,0.0,0.454336,0.0,0.0,0.0,,1.900701
20104,FrenchPolynesia,PYF,1998,0.450672,0.0,0.450672,0.0,0.0,0.0,,1.855518
20105,FrenchPolynesia,PYF,1999,0.498304,0.0,0.498304,0.0,0.0,0.0,,2.018888
20106,FrenchPolynesia,PYF,2000,0.571584,0.0,0.571584,0.0,0.0,0.0,,2.27789
20107,FrenchPolynesia,PYF,2001,0.681504,0.0,0.681504,0.0,0.0,0.0,,2.672051
20108,FrenchPolynesia,PYF,2002,0.685168,0.0,0.685168,0.0,0.0,0.0,,2.644038
20109,FrenchPolynesia,PYF,2003,0.740128,0.0,0.740128,0.0,0.0,0.0,,2.812325
20110,FrenchPolynesia,PYF,2004,0.725472,0.0,0.725472,0.0,0.0,0.0,,2.715781
20111,FrenchPolynesia,PYF,2005,0.784096,0.0,0.784096,0.0,0.0,0.0,,2.892703
20112,FrenchPolynesia,PYF,2006,0.780432,0.0,0.780432,0.0,0.0,0.0,,2.838957
20113,FrenchPolynesia,PYF,2007,0.76944,0.0,0.76944,0.0,0.0,0.0,,2.765999
20114,FrenchPolynesia,PYF,2008,0.795088,0.0,0.795088,0.0,0.0,0.0,,2.833952
20115,FrenchPolynesia,PYF,2009,0.798752,0.0,0.798752,0.0,0.0,0.0,,2.829614
20116,FrenchPolynesia,PYF,2010,0.923328,0.0,0.923328,0.0,0.0,0.0,,3.253584
20117,FrenchPolynesia,PYF,2011,0.886688,0.0,0.886688,0.0,0.0,0.0,,3.108296
20118,FrenchPolynesia,PYF,2012,0.875696,0.0,0.875696,0.0,0.0,0.0,,3.055635
20119,FrenchPolynesia,PYF,2013,0.87936,0.0,0.87936,0.0,0.0,0.0,,3.052994
20120,FrenchPolynesia,PYF,2014,0.850048,0.0,0.850048,0.0,0.0,0.0,,2.932484
20121,FrenchPolynesia,PYF,2015,0.846384,0.0,0.846384,0.0,0.0,0.0,,2.900691
20122,FrenchPolynesia,PYF,2016,0.868368,0.0,0.868368,0.0,0.0,0.0,,2.958251
20123,FrenchPolynesia,PYF,2017,0.86104,0.0,0.86104,0.0,0.0,0.0,,2.914334
20124,FrenchPolynesia,PYF,2018,0.875696,0.0,0.875696,0.0,0.0,0.0,,2.942468
20125,FrenchPolynesia,PYF,2019,0.875696,0.0,0.875696,0.0,0.0,0.0,,2.921743
20126,FrenchPolynesia,PYF,2020,0.924224,0.0,0.924224,0.0,0.0,0.0,,3.061156
20127,FrenchPolynesia,PYF,2021,0.9498,0.0,0.9498,0.0,0.0,0.0,,3.124014
20128,FrenchWestAfrica,,1750,0.0,,,,,,,
20129,FrenchWestAfrica,,1751,0.0,,,,,,,
20130,FrenchWestAfrica,,1752,0.0,,,,,,,
20131,FrenchWestAfrica,,1753,0.0,,,,,,,
20132,FrenchWestAfrica,,1754,0.0,,,,,,,
20133,FrenchWestAfrica,,1755,0.0,,,,,,,
20134,FrenchWestAfrica,,1756,0.0,,,,,,,
20135,FrenchWestAfrica,,1757,0.0,,,,,,,
20136,FrenchWestAfrica,,1758,0.0,,,,,,,
20137,FrenchWestAfrica,,1759,0.0,,,,,,,
20138,FrenchWestAfrica,,1760,0.0,,,,,,,
20139,FrenchWestAfrica,,1761,0.0,,,,,,,
20140,FrenchWestAfrica,,1762,0.0,,,,,,,
20141,FrenchWestAfrica,,1763,0.0,,,,,,,
20142,FrenchWestAfrica,,1764,0.0,,,,,,,
20143,FrenchWestAfrica,,1765,0.0,,,,,,,
20144,FrenchWestAfrica,,1766,0.0,,,,,,,
20145,FrenchWestAfrica,,1767,0.0,,,,,,,
20146,FrenchWestAfrica,,1768,0.0,,,,,,,
20147,FrenchWestAfrica,,1769,0.0,,,,,,,
20148,FrenchWestAfrica,,1770,0.0,,,,,,,
20149,FrenchWestAfrica,,1771,0.0,,,,,,,
20150,FrenchWestAfrica,,1772,0.0,,,,,,,
20151,FrenchWestAfrica,,1773,0.0,,,,,,,
20152,FrenchWestAfrica,,1774,0.0,,,,,,,
20153,FrenchWestAfrica,,1775,0.0,,,,,,,
20154,FrenchWestAfrica,,1776,0.0,,,,,,,
20155,FrenchWestAfrica,,1777,0.0,,,,,,,
20156,FrenchWestAfrica,,1778,0.0,,,,,,,
20157,FrenchWestAfrica,,1779,0.0,,,,,,,
20158,FrenchWestAfrica,,1780,0.0,,,,,,,
20159,FrenchWestAfrica,,1781,0.0,,,,,,,
20160,FrenchWestAfrica,,1782,0.0,,,,,,,
20161,FrenchWestAfrica,,1783,0.0,,,,,,,
20162,FrenchWestAfrica,,1784,0.0,,,,,,,
20163,FrenchWestAfrica,,1785,0.0,,,,,,,
20164,FrenchWestAfrica,,1786,0.0,,,,,,,
20165,FrenchWestAfrica,,1787,0.0,,,,,,,
20166,FrenchWestAfrica,,1788,0.0,,,,,,,
20167,FrenchWestAfrica,,1789,0.0,,,,,,,
20168,FrenchWestAfrica,,1790,0.0,,,,,,,
20169,FrenchWestAfrica,,1791,0.0,,,,,,,
20170,FrenchWestAfrica,,1792,0.0,,,,,,,
20171,FrenchWestAfrica,,1793,0.0,,,,,,,
20172,FrenchWestAfrica,,1794,0.0,,,,,,,
20173,FrenchWestAfrica,,1795,0.0,,,,,,,
20174,FrenchWestAfrica,,1796,0.0,,,,,,,
20175,FrenchWestAfrica,,1797,0.0,,,,,,,
20176,FrenchWestAfrica,,1798,0.0,,,,,,,
20177,FrenchWestAfrica,,1799,0.0,,,,,,,
20178,FrenchWestAfrica,,1800,0.0,,,,,,,
20179,FrenchWestAfrica,,1801,0.0,,,,,,,
20180,FrenchWestAfrica,,1802,0.0,,,,,,,
20181,FrenchWestAfrica,,1803,0.0,,,,,,,
20182,FrenchWestAfrica,,1804,0.0,,,,,,,
20183,FrenchWestAfrica,,1805,0.0,,,,,,,
20184,FrenchWestAfrica,,1806,0.0,,,,,,,
20185,FrenchWestAfrica,,1807,0.0,,,,,,,
20186,FrenchWestAfrica,,1808,0.0,,,,,,,
20187,FrenchWestAfrica,,1809,0.0,,,,,,,
20188,FrenchWestAfrica,,1810,0.0,,,,,,,
20189,FrenchWestAfrica,,1811,0.0,,,,,,,
20190,FrenchWestAfrica,,1812,0.0,,,,,,,
20191,FrenchWestAfrica,,1813,0.0,,,,,,,
20192,FrenchWestAfrica,,1814,0.0,,,,,,,
20193,FrenchWestAfrica,,1815,0.0,,,,,,,
20194,FrenchWestAfrica,,1816,0.0,,,,,,,
20195,FrenchWestAfrica,,1817,0.0,,,,,,,
20196,FrenchWestAfrica,,1818,0.0,,,,,,,
20197,FrenchWestAfrica,,1819,0.0,,,,,,,
20198,FrenchWestAfrica,,1820,0.0,,,,,,,
20199,FrenchWestAfrica,,1821,0.0,,,,,,,
20200,FrenchWestAfrica,,1822,0.0,,,,,,,
20201,FrenchWestAfrica,,1823,0.0,,,,,,,
20202,FrenchWestAfrica,,1824,0.0,,,,,,,
20203,FrenchWestAfrica,,1825,0.0,,,,,,,
20204,FrenchWestAfrica,,1826,0.0,,,,,,,
20205,FrenchWestAfrica,,1827,0.0,,,,,,,
20206,FrenchWestAfrica,,1828,0.0,,,,,,,
20207,FrenchWestAfrica,,1829,0.0,,,,,,,
20208,FrenchWestAfrica,,1830,0.0,,,,,,,
20209,FrenchWestAfrica,,1831,0.0,,,,,,,
20210,FrenchWestAfrica,,1832,0.0,,,,,,,
20211,FrenchWestAfrica,,1833,0.0,,,,,,,
20212,FrenchWestAfrica,,1834,0.0,,,,,,,
20213,FrenchWestAfrica,,1835,0.0,,,,,,,
20214,FrenchWestAfrica,,1836,0.0,,,,,,,
20215,FrenchWestAfrica,,1837,0.0,,,,,,,
20216,FrenchWestAfrica,,1838,0.0,,,,,,,
20217,FrenchWestAfrica,,1839,0.0,,,,,,,
20218,FrenchWestAfrica,,1840,0.0,,,,,,,
20219,FrenchWestAfrica,,1841,0.0,,,,,,,
20220,FrenchWestAfrica,,1842,0.0,,,,,,,
20221,FrenchWestAfrica,,1843,0.0,,,,,,,
20222,FrenchWestAfrica,,1844,0.0,,,,,,,
20223,FrenchWestAfrica,,1845,0.0,,,,,,,
20224,FrenchWestAfrica,,1846,0.0,,,,,,,
20225,FrenchWestAfrica,,1847,0.0,,,,,,,
20226,FrenchWestAfrica,,1848,0.0,,,,,,,
20227,FrenchWestAfrica,,1849,0.0,,,,,,,
20228,FrenchWestAfrica,,1850,0.0,,,,,,,
20229,FrenchWestAfrica,,1851,0.0,,,,,,,
20230,FrenchWestAfrica,,1852,0.0,,,,,,,
20231,FrenchWestAfrica,,1853,0.0,,,,,,,
20232,FrenchWestAfrica,,1854,0.0,,,,,,,
20233,FrenchWestAfrica,,1855,0.0,,,,,,,
20234,FrenchWestAfrica,,1856,0.0,,,,,,,
20235,FrenchWestAfrica,,1857,0.0,,,,,,,
20236,FrenchWestAfrica,,1858,0.0,,,,,,,
20237,FrenchWestAfrica,,1859,0.0,,,,,,,
20238,FrenchWestAfrica,,1860,0.0,,,,,,,
20239,FrenchWestAfrica,,1861,0.0,,,,,,,
20240,FrenchWestAfrica,,1862,0.0,,,,,,,
20241,FrenchWestAfrica,,1863,0.0,,,,,,,
20242,FrenchWestAfrica,,1864,0.0,,,,,,,
20243,FrenchWestAfrica,,1865,0.0,,,,,,,
20244,FrenchWestAfrica,,1866,0.0,,,,,,,
20245,FrenchWestAfrica,,1867,0.0,,,,,,,
20246,FrenchWestAfrica,,1868,0.0,,,,,,,
20247,FrenchWestAfrica,,1869,0.0,,,,,,,
20248,FrenchWestAfrica,,1870,0.0,,,,,,,
20249,FrenchWestAfrica,,1871,0.0,,,,,,,
20250,FrenchWestAfrica,,1872,0.0,,,,,,,
20251,FrenchWestAfrica,,1873,0.0,,,,,,,
20252,FrenchWestAfrica,,1874,0.0,,,,,,,
20253,FrenchWestAfrica,,1875,0.0,,,,,,,
20254,FrenchWestAfrica,,1876,0.0,,,,,,,
20255,FrenchWestAfrica,,1877,0.0,,,,,,,
20256,FrenchWestAfrica,,1878,0.0,,,,,,,
20257,FrenchWestAfrica,,1879,0.0,,,,,,,
20258,FrenchWestAfrica,,1880,0.0,,,,,,,
20259,FrenchWestAfrica,,1881,0.0,,,,,,,
20260,FrenchWestAfrica,,1882,0.0,,,,,,,
20261,FrenchWestAfrica,,1883,0.0,,,,,,,
20262,FrenchWestAfrica,,1884,0.0,,,,,,,
20263,FrenchWestAfrica,,1885,0.0,,,,,,,
20264,FrenchWestAfrica,,1886,0.0,,,,,,,
20265,FrenchWestAfrica,,1887,0.0,,,,,,,
20266,FrenchWestAfrica,,1888,0.0,,,,,,,
20267,FrenchWestAfrica,,1889,0.0,,,,,,,
20268,FrenchWestAfrica,,1890,0.0,,,,,,,
20269,FrenchWestAfrica,,1891,0.0,,,,,,,
20270,FrenchWestAfrica,,1892,0.0,,,,,,,
20271,FrenchWestAfrica,,1893,0.0,,,,,,,
20272,FrenchWestAfrica,,1894,0.0,,,,,,,
20273,FrenchWestAfrica,,1895,0.0,,,,,,,
20274,FrenchWestAfrica,,1896,0.0,,,,,,,
20275,FrenchWestAfrica,,1897,0.0,,,,,,,
20276,FrenchWestAfrica,,1898,0.0,,,,,,,
20277,FrenchWestAfrica,,1899,0.0,,,,,,,
20278,FrenchWestAfrica,,1900,0.0,,,,,,,
20279,FrenchWestAfrica,,1901,0.0,,,,,,,
20280,FrenchWestAfrica,,1902,0.0,,,,,,,
20281,FrenchWestAfrica,,1903,0.0,,,,,,,
20282,FrenchWestAfrica,,1904,0.0,,,,,,,
20283,FrenchWestAfrica,,1905,0.0,,,,,,,
20284,FrenchWestAfrica,,1906,0.0,,,,,,,
20285,FrenchWestAfrica,,1907,0.0,,,,,,,
20286,FrenchWestAfrica,,1908,0.0,,,,,,,
20287,FrenchWestAfrica,,1909,0.0,,,,,,,
20288,FrenchWestAfrica,,1910,0.0,,,,,,,
20289,FrenchWestAfrica,,1911,0.0,,,,,,,
20290,FrenchWestAfrica,,1912,0.0,,,,,,,
20291,FrenchWestAfrica,,1913,0.0,,,,,,,
20292,FrenchWestAfrica,,1914,0.0,,,,,,,
20293,FrenchWestAfrica,,1915,0.0,,,,,,,
20294,FrenchWestAfrica,,1916,0.0,,,,,,,
20295,FrenchWestAfrica,,1917,0.0,,,,,,,
20296,FrenchWestAfrica,,1918,0.0,,,,,,,
20297,FrenchWestAfrica,,1919,0.0,,,,,,,
20298,FrenchWestAfrica,,1920,0.0,,,,,,,
20299,FrenchWestAfrica,,1921,0.0,,,,,,,
20300,FrenchWestAfrica,,1922,0.0,,,,,,,
20301,FrenchWestAfrica,,1923,0.0,,,,,,,
20302,FrenchWestAfrica,,1924,0.0,,,,,,,
20303,FrenchWestAfrica,,1925,0.0,,,,,,,
20304,FrenchWestAfrica,,1926,0.0,,,,,,,
20305,FrenchWestAfrica,,1927,0.0,,,,,,,
20306,FrenchWestAfrica,,1928,0.0,,,,,,,
20307,FrenchWestAfrica,,1929,0.0,,,,,,,
20308,FrenchWestAfrica,,1930,0.0,,,,,,,
20309,FrenchWestAfrica,,1931,0.0,,,,,,,
20310,FrenchWestAfrica,,1932,0.0,,,,,,,
20311,FrenchWestAfrica,,1933,0.0,,,,,,,
20312,FrenchWestAfrica,,1934,0.0,,,,,,,
20313,FrenchWestAfrica,,1935,0.0,,,,,,,
20314,FrenchWestAfrica,,1936,0.0,,,,,,,
20315,FrenchWestAfrica,,1937,0.0,,,,,,,
20316,FrenchWestAfrica,,1938,0.0,,,,,,,
20317,FrenchWestAfrica,,1939,0.0,,,,,,,
20318,FrenchWestAfrica,,1940,0.0,,,,,,,
20319,FrenchWestAfrica,,1941,0.0,,,,,,,
20320,FrenchWestAfrica,,1942,0.0,,,,,,,
20321,FrenchWestAfrica,,1943,0.0,,,,,,,
20322,FrenchWestAfrica,,1944,0.0,,,,,,,
20323,FrenchWestAfrica,,1945,0.0,,,,,,,
20324,FrenchWestAfrica,,1946,0.0,,,,,,,
20325,FrenchWestAfrica,,1947,0.0,,,,,,,
20326,FrenchWestAfrica,,1948,0.0,,,,,,,
20327,FrenchWestAfrica,,1949,0.021806,0.0,0.0,0.0,0.021806,0.0,,
20328,FrenchWestAfrica,,1950,1.296818,0.252816,1.014928,0.0,0.029074,0.0,,0.057864
20329,FrenchWestAfrica,,1951,1.084336,0.436016,0.62288,0.0,0.02544,0.0,,0.04752
20330,FrenchWestAfrica,,1952,1.212457,0.417696,0.754784,0.0,0.039977,0.0,,0.052168
20331,FrenchWestAfrica,,1953,1.007362,0.139232,0.839056,0.0,0.029074,0.0,,0.042514
20332,FrenchWestAfrica,,1954,1.186809,0.157552,0.98928,0.0,0.039977,0.0,,0.049188
20333,FrenchWestAfrica,,1955,1.182937,0.069616,1.047904,0.0,0.065417,0.0,,0.048103
20334,FrenchWestAfrica,,1956,1.369743,0.091356,1.205896,0.0,0.072492,0.0,,0.054703
20335,FrenchWestAfrica,,1957,1.402688,0.003664,1.322704,0.0,0.07632,0.0,,0.054799
20336,FrenchWestAfrica,,1958,0.0,,,,,,,0.0
20337,FrenchWestAfrica,,1959,0.0,,,,,,,0.0
20338,FrenchWestAfrica,,1960,0.0,,,,,,,0.0
20339,FrenchWestAfrica,,1961,0.0,,,,,,,0.0
20340,FrenchWestAfrica,,1962,0.0,,,,,,,0.0
20341,FrenchWestAfrica,,1963,0.0,,,,,,,0.0
20342,FrenchWestAfrica,,1964,0.0,,,,,,,0.0
20343,FrenchWestAfrica,,1965,0.0,,,,,,,0.0
20344,FrenchWestAfrica,,1966,0.0,,,,,,,0.0
20345,FrenchWestAfrica,,1967,0.0,,,,,,,0.0
20346,FrenchWestAfrica,,1968,0.0,,,,,,,0.0
20347,FrenchWestAfrica,,1969,0.0,,,,,,,0.0
20348,FrenchWestAfrica,,1970,0.0,,,,,,,0.0
20349,FrenchWestAfrica,,1971,0.0,,,,,,,0.0
20350,FrenchWestAfrica,,1972,0.0,,,,,,,0.0
20351,FrenchWestAfrica,,1973,0.0,,,,,,,0.0
20352,FrenchWestAfrica,,1974,0.0,,,,,,,0.0
20353,FrenchWestAfrica,,1975,0.0,,,,,,,0.0
20354,FrenchWestAfrica,,1976,0.0,,,,,,,0.0
20355,FrenchWestAfrica,,1977,0.0,,,,,,,0.0
20356,FrenchWestAfrica,,1978,0.0,,,,,,,0.0
20357,FrenchWestAfrica,,1979,0.0,,,,,,,0.0
20358,FrenchWestAfrica,,1980,0.0,,,,,,,0.0
20359,FrenchWestAfrica,,1981,0.0,,,,,,,0.0
20360,FrenchWestAfrica,,1982,0.0,,,,,,,0.0
20361,FrenchWestAfrica,,1983,0.0,,,,,,,0.0
20362,FrenchWestAfrica,,1984,0.0,,,,,,,0.0
20363,FrenchWestAfrica,,1985,0.0,,,,,,,0.0
20364,FrenchWestAfrica,,1986,0.0,,,,,,,0.0
20365,FrenchWestAfrica,,1987,0.0,,,,,,,0.0
20366,FrenchWestAfrica,,1988,0.0,,,,,,,0.0
20367,FrenchWestAfrica,,1989,0.0,,,,,,,0.0
20368,FrenchWestAfrica,,1990,0.0,,,,,,,0.0
20369,FrenchWestAfrica,,1991,0.0,,,,,,,0.0
20370,FrenchWestAfrica,,1992,0.0,,,,,,,0.0
20371,FrenchWestAfrica,,1993,0.0,,,,,,,0.0
20372,FrenchWestAfrica,,1994,0.0,,,,,,,0.0
20373,FrenchWestAfrica,,1995,0.0,,,,,,,0.0
20374,FrenchWestAfrica,,1996,0.0,,,,,,,0.0
20375,FrenchWestAfrica,,1997,0.0,,,,,,,0.0
20376,FrenchWestAfrica,,1998,0.0,,,,,,,0.0
20377,FrenchWestAfrica,,1999,0.0,,,,,,,0.0
20378,FrenchWestAfrica,,2000,0.0,,,,,,,0.0
20379,FrenchWestAfrica,,2001,0.0,,,,,,,0.0
20380,FrenchWestAfrica,,2002,0.0,,,,,,,0.0
20381,FrenchWestAfrica,,2003,0.0,,,,,,,0.0
20382,FrenchWestAfrica,,2004,0.0,,,,,,,0.0
20383,FrenchWestAfrica,,2005,0.0,,,,,,,0.0
20384,FrenchWestAfrica,,2006,0.0,,,,,,,0.0
20385,FrenchWestAfrica,,2007,0.0,,,,,,,0.0
20386,FrenchWestAfrica,,2008,0.0,,,,,,,0.0
20387,FrenchWestAfrica,,2009,0.0,,,,,,,0.0
20388,FrenchWestAfrica,,2010,0.0,,,,,,,0.0
20389,FrenchWestAfrica,,2011,0.0,,,,,,,0.0
20390,FrenchWestAfrica,,2012,0.0,,,,,,,0.0
20391,FrenchWestAfrica,,2013,0.0,,,,,,,0.0
20392,FrenchWestAfrica,,2014,0.0,,,,,,,0.0
20393,FrenchWestAfrica,,2015,0.0,,,,,,,0.0
20394,FrenchWestAfrica,,2016,0.0,,,,,,,0.0
20395,FrenchWestAfrica,,2017,0.0,,,,,,,0.0
20396,FrenchWestAfrica,,2018,0.0,,,,,,,0.0
20397,FrenchWestAfrica,,2019,0.0,,,,,,,0.0
20398,FrenchWestAfrica,,2020,0.0,,,,,,,0.0
20399,FrenchWestAfrica,,2021,0.0,,,,,,,0.0
20400,Gabon,GAB,1750,0.0,,,,,,,
20401,Gabon,GAB,1751,0.0,,,,,,,
20402,Gabon,GAB,1752,0.0,,,,,,,
20403,Gabon,GAB,1753,0.0,,,,,,,
20404,Gabon,GAB,1754,0.0,,,,,,,
20405,Gabon,GAB,1755,0.0,,,,,,,
20406,Gabon,GAB,1756,0.0,,,,,,,
20407,Gabon,GAB,1757,0.0,,,,,,,
20408,Gabon,GAB,1758,0.0,,,,,,,
20409,Gabon,GAB,1759,0.0,,,,,,,
20410,Gabon,GAB,1760,0.0,,,,,,,
20411,Gabon,GAB,1761,0.0,,,,,,,
20412,Gabon,GAB,1762,0.0,,,,,,,
20413,Gabon,GAB,1763,0.0,,,,,,,
20414,Gabon,GAB,1764,0.0,,,,,,,
20415,Gabon,GAB,1765,0.0,,,,,,,
20416,Gabon,GAB,1766,0.0,,,,,,,
20417,Gabon,GAB,1767,0.0,,,,,,,
20418,Gabon,GAB,1768,0.0,,,,,,,
20419,Gabon,GAB,1769,0.0,,,,,,,
20420,Gabon,GAB,1770,0.0,,,,,,,
20421,Gabon,GAB,1771,0.0,,,,,,,
20422,Gabon,GAB,1772,0.0,,,,,,,
20423,Gabon,GAB,1773,0.0,,,,,,,
20424,Gabon,GAB,1774,0.0,,,,,,,
20425,Gabon,GAB,1775,0.0,,,,,,,
20426,Gabon,GAB,1776,0.0,,,,,,,
20427,Gabon,GAB,1777,0.0,,,,,,,
20428,Gabon,GAB,1778,0.0,,,,,,,
20429,Gabon,GAB,1779,0.0,,,,,,,
20430,Gabon,GAB,1780,0.0,,,,,,,
20431,Gabon,GAB,1781,0.0,,,,,,,
20432,Gabon,GAB,1782,0.0,,,,,,,
20433,Gabon,GAB,1783,0.0,,,,,,,
20434,Gabon,GAB,1784,0.0,,,,,,,
20435,Gabon,GAB,1785,0.0,,,,,,,
20436,Gabon,GAB,1786,0.0,,,,,,,
20437,Gabon,GAB,1787,0.0,,,,,,,
20438,Gabon,GAB,1788,0.0,,,,,,,
20439,Gabon,GAB,1789,0.0,,,,,,,
20440,Gabon,GAB,1790,0.0,,,,,,,
20441,Gabon,GAB,1791,0.0,,,,,,,
20442,Gabon,GAB,1792,0.0,,,,,,,
20443,Gabon,GAB,1793,0.0,,,,,,,
20444,Gabon,GAB,1794,0.0,,,,,,,
20445,Gabon,GAB,1795,0.0,,,,,,,
20446,Gabon,GAB,1796,0.0,,,,,,,
20447,Gabon,GAB,1797,0.0,,,,,,,
20448,Gabon,GAB,1798,0.0,,,,,,,
20449,Gabon,GAB,1799,0.0,,,,,,,
20450,Gabon,GAB,1800,0.0,,,,,,,
20451,Gabon,GAB,1801,0.0,,,,,,,
20452,Gabon,GAB,1802,0.0,,,,,,,
20453,Gabon,GAB,1803,0.0,,,,,,,
20454,Gabon,GAB,1804,0.0,,,,,,,
20455,Gabon,GAB,1805,0.0,,,,,,,
20456,Gabon,GAB,1806,0.0,,,,,,,
20457,Gabon,GAB,1807,0.0,,,,,,,
20458,Gabon,GAB,1808,0.0,,,,,,,
20459,Gabon,GAB,1809,0.0,,,,,,,
20460,Gabon,GAB,1810,0.0,,,,,,,
20461,Gabon,GAB,1811,0.0,,,,,,,
20462,Gabon,GAB,1812,0.0,,,,,,,
20463,Gabon,GAB,1813,0.0,,,,,,,
20464,Gabon,GAB,1814,0.0,,,,,,,
20465,Gabon,GAB,1815,0.0,,,,,,,
20466,Gabon,GAB,1816,0.0,,,,,,,
20467,Gabon,GAB,1817,0.0,,,,,,,
20468,Gabon,GAB,1818,0.0,,,,,,,
20469,Gabon,GAB,1819,0.0,,,,,,,
20470,Gabon,GAB,1820,0.0,,,,,,,
20471,Gabon,GAB,1821,0.0,,,,,,,
20472,Gabon,GAB,1822,0.0,,,,,,,
20473,Gabon,GAB,1823,0.0,,,,,,,
20474,Gabon,GAB,1824,0.0,,,,,,,
20475,Gabon,GAB,1825,0.0,,,,,,,
20476,Gabon,GAB,1826,0.0,,,,,,,
20477,Gabon,GAB,1827,0.0,,,,,,,
20478,Gabon,GAB,1828,0.0,,,,,,,
20479,Gabon,GAB,1829,0.0,,,,,,,
20480,Gabon,GAB,1830,0.0,,,,,,,
20481,Gabon,GAB,1831,0.0,,,,,,,
20482,Gabon,GAB,1832,0.0,,,,,,,
20483,Gabon,GAB,1833,0.0,,,,,,,
20484,Gabon,GAB,1834,0.0,,,,,,,
20485,Gabon,GAB,1835,0.0,,,,,,,
20486,Gabon,GAB,1836,0.0,,,,,,,
20487,Gabon,GAB,1837,0.0,,,,,,,
20488,Gabon,GAB,1838,0.0,,,,,,,
20489,Gabon,GAB,1839,0.0,,,,,,,
20490,Gabon,GAB,1840,0.0,,,,,,,
20491,Gabon,GAB,1841,0.0,,,,,,,
20492,Gabon,GAB,1842,0.0,,,,,,,
20493,Gabon,GAB,1843,0.0,,,,,,,
20494,Gabon,GAB,1844,0.0,,,,,,,
20495,Gabon,GAB,1845,0.0,,,,,,,
20496,Gabon,GAB,1846,0.0,,,,,,,
20497,Gabon,GAB,1847,0.0,,,,,,,
20498,Gabon,GAB,1848,0.0,,,,,,,
20499,Gabon,GAB,1849,0.0,,,,,,,
20500,Gabon,GAB,1850,0.0,,,,,,,
20501,Gabon,GAB,1851,0.0,,,,,,,
20502,Gabon,GAB,1852,0.0,,,,,,,
20503,Gabon,GAB,1853,0.0,,,,,,,
20504,Gabon,GAB,1854,0.0,,,,,,,
20505,Gabon,GAB,1855,0.0,,,,,,,
20506,Gabon,GAB,1856,0.0,,,,,,,
20507,Gabon,GAB,1857,0.0,,,,,,,
20508,Gabon,GAB,1858,0.0,,,,,,,
20509,Gabon,GAB,1859,0.0,,,,,,,
20510,Gabon,GAB,1860,0.0,,,,,,,
20511,Gabon,GAB,1861,0.0,,,,,,,
20512,Gabon,GAB,1862,0.0,,,,,,,
20513,Gabon,GAB,1863,0.0,,,,,,,
20514,Gabon,GAB,1864,0.0,,,,,,,
20515,Gabon,GAB,1865,0.0,,,,,,,
20516,Gabon,GAB,1866,0.0,,,,,,,
20517,Gabon,GAB,1867,0.0,,,,,,,
20518,Gabon,GAB,1868,0.0,,,,,,,
20519,Gabon,GAB,1869,0.0,,,,,,,
20520,Gabon,GAB,1870,0.0,,,,,,,
20521,Gabon,GAB,1871,0.0,,,,,,,
20522,Gabon,GAB,1872,0.0,,,,,,,
20523,Gabon,GAB,1873,0.0,,,,,,,
20524,Gabon,GAB,1874,0.0,,,,,,,
20525,Gabon,GAB,1875,0.0,,,,,,,
20526,Gabon,GAB,1876,0.0,,,,,,,
20527,Gabon,GAB,1877,0.0,,,,,,,
20528,Gabon,GAB,1878,0.0,,,,,,,
20529,Gabon,GAB,1879,0.0,,,,,,,
20530,Gabon,GAB,1880,0.0,,,,,,,
20531,Gabon,GAB,1881,0.0,,,,,,,
20532,Gabon,GAB,1882,0.0,,,,,,,
20533,Gabon,GAB,1883,0.0,,,,,,,
20534,Gabon,GAB,1884,0.0,,,,,,,
20535,Gabon,GAB,1885,0.0,,,,,,,
20536,Gabon,GAB,1886,0.0,,,,,,,
20537,Gabon,GAB,1887,0.0,,,,,,,
20538,Gabon,GAB,1888,0.0,,,,,,,
20539,Gabon,GAB,1889,0.0,,,,,,,
20540,Gabon,GAB,1890,0.0,,,,,,,
20541,Gabon,GAB,1891,0.0,,,,,,,
20542,Gabon,GAB,1892,0.0,,,,,,,
